reviewText,Positive
"perhaps progimax office located near editorial office & # 34 ; high time & # 34 ; ? although guess would n't able program well baked . still , apps remind younger , higher , day .",1
"suck , plz n't get app . totally wrong . matter said , gave 87 % . plz , plz , plz n't get app",0
super true 'm glad got game awesome hope u get . allison,1
"love app mean boyfriend , nothing like me.then bought app fir friend dating.i love app . mean everyone find true love , app helper .",1
app really neat . sooo cute . different . really cool . highly recommend app .,1
sorry thought app really stupid mean fun see crush might work also kinda stupid even true say . took space kindle fire .,0
app suck tried boyfriend gave u 10 % mean come love lot got really mad n't get app,0
"... device little odd ( nook color running version android operating system ( cm7 ) ) . app start , display splash screen , display `` loading ... '' quits . rebooted , behavior . oh well , onward upward .",0
would love play 'm running fully rooted nook tablet 16g honeycomb . seam even get past splash screen say loading reboots ..... epic fail . try later date update developer attempt install,0
wow poor excuse game . game listed next pinball arcade sin . glichy poor physic . waste time approved amazon beyond .,0
app stink sound fake police fire ambulance ! n't get app stink !,0
said download play n't like erase ( got love free thing ) . ca n't figure would need lol,1
sound like real siren ! love ! ( pranked mom went crazy . ) thank app ! ! ! ! : ),1
never purchase one apps app let create contact delete contact u n't even wan na n't buy app gosh shameful hate 's 3 $ thrown away,0
"usually download free app everyday , even one really n't need moment . refuse even app . spooked permission needed 90 % apps one scare . realize",0
"io ipod touch 've waiting app like come foot android . app like market called poptext , could utilize textplus account . crap . mean interface terrible , load",1
"app great work well nookcolor . people please review app whether work well carrier/data plan . great alternative people tablet , ipads , ipod touch . n't deserve",1
would five star app worked properly . new kindle fire hd even though set setting make sound texted ... tried different sound file offer . tried shutting kindle com,0
"kindle fire hd want make phone call , like , spend money . exactly free version would , even make complicated .",0
"awesome app , & apos ; able txt acer iconia tab a500 , spare htc hd2 using wifi ! people rated app low score lack understanding see benefit app , free got",1
"rarely mobile phone , tablet attached hip . able text tablet huge time stress saver . love app",1
ca n't life figure anyone would need . n't even believe plan included data n't included unlimited text last two carrier .,0
would help u made app day free please really want please u would love sister love,1
recommend get app work great kindle fire allows text friend anywhere ! ! ! best part free longer worry buying pre-paid minute,1
fantastic app . happy app read description app carefully . app everything say . text free ! love !,1
let begin responding negative comment : may various reason many people would find application useful . unlimited text messaging plan phone ( ) great . n't download poorly rate app bec,1
"love interaction contact tablet . tablet n't cell , text away get answer connect network.and support 5 star.i think 1 improvement : enter number someone con",1
"app absolute must tablet . 're like , 've probably frustrated fact xoom device ca n't send simple text message . well ! without pay per message fee expensive bun",1
message pop app still incredible . dont listen bad comment ! ! ! ! ! ! !,1
"looking . surprised poor rating kid whose parent paying 20 bux month unlimited sm . well even useful app , 's : use app using wifi connection send free sm",1
"app good great , , google voice better give negative review thing . give negative review something thats wrong .",1
app best app . problem ca n't walkie talky kindle fire/ kindle fire hd .,1
worthless unlimited texting giving access information contact text message stored server . avoid . wish could remove download list,0
thought going let integrate phone number get message kindle . mistaken lost bit dough . found another app needed .,0
place get signal wifi available make app great . limited text messaging plan .,1
free . must pay fee use texting . sending back . way get money back ? probably .,0
"app time . change view . free one soooooooo much better . ? one strange number text middle reading book much . , sure",0
"app perfect ! phone , unlimited texting . buut leave phone room take kindle fire hd around house . lazy get phone . got app text kindle fire hd lol yes yes 'm lazy . good thing abo",1
app general delivers claim however freeze least day hour end make text pain . force stop uninstall reinstall regret payin 2.99 .. must update review ! ok ben month since fi,1
"app chain alerted get text , really great kindle fire ...... get",1
ever heard google voice ? flexibility free use computer integrate phone service tech savvy . dumb pay . even free make sense .,0
"many truely free alternative , bother app ? heck ... app device n't already unlimited texting something wrong . app n't even worth time .",0
"n't texting phone always email daughter phone . app kindle fire hdx 8.9 , text anytime receives right away . n't wait text back playing game reading",1
"first , app exactly say read description . say register account giving `` texting phone number '' right description . similar google voice except without voice . another",1
"cant life figure app ... android whithout unlimited text ? im verizon unlimited . mean even small carrier like cricket mobi unlimited ... amazon , 'm disappointed .",0
"lifeline phone ? someone * qualifies * get free mobile phone u government . yes , 's right ... check lifeline.gov n't believe me.let 's recap app useful:1. never heard google",0
know know ! always pop text ! time stop baby !,1
"ca n't easily add edit contact . seems want smart phone opinion defeat whole purpose getting , texting kindle fire . smart phone would need ? fairly pointless . work thoug",0
know hate strong word like text plus felt met guess,0
n't buy saw read description looked picture . reliezed ... iz different free version . ( ) seem exactly 2 .,0
"app great -- especially ca n't n't want pay unlimited message ! friend & amp ; since n't included plan , people use number textplus gold . n't use allowance text",1
tarrible.its waste money.does get pic people.i hate it.my mom sent pic get gold dull,0
ca n't afford phone got realy like phone . realy easy use texting app found n't ask phone number . : & middot ; ) sister app lot family ap,1
"dont app , ....... waste ur money . app original one , except u pay 4 u add voice message . u n't need voice message . u , wat phone ? original one good enough .",0
love app ! n't feel like getting phone pick kindle fire & quot ; boom ! & quot ; right ! great idea whoever came !,1
app say . zero hidden misleading information . register ( big deal ) take 40 second compete . get virtual phone number text anyone text back . n,1
got app thinking could revive picture send voice message ..... ! way person texting app .... none friend ! get free one way better ! ! ! ! good thing used amazon coi,0
"may worst app ever made . lag crash . ago nothing good phone . mesmerize froyo , advice pas app .",0
"love get text kindle , android phone ipod . matter 'm using , respond immediately . thanks",1
"app best texting app ever ! 's amazing kindle fire . could text anyone ! unlimited texting ... awesome ! ! ! family friend love ! thing , wish kindle fire mic camera , could take pic use w",1
could even create account ! instruction say & # 34 ; user name 6 12 character required. & # 34 ; tried user name six character keep getting message -- & # 34 ; user name 6 12 character requ,0
im deaf use phon txt totalk family . alone day car . lost phone day needed talk daughter . didnt know . thn rememberd th app . amazing aved day,1
"n't text phone , app help text safely get info want keep .",1
love app .. use tablet sending text message problem notification sound notification notification bar working co gtablet doesnt built text messaging app .. guess feature,1
think great app . text fine work great . ive seen review starring n't work great n't good . worked great 'm saying others wrong . 'm mist starring opinion well app worked f,1
problem still force close . n't force close . would much happier . also want silver !,1
"work great kindle . unlimited text phone , kindle fire .",1
"new update , app got much better . push notification work correctly application n't lag one bit . speed incredible . must tablet owner .",1
use android device used close two month . seems good product n't issue yet.the thing n't like sometimes say signed amazon account .,1
"hand best texting app available ! sm phone sometimes parked recliner n't want get get phone text right kindle fire hdx . buy app , wo n't disappointed !",1
kindle fire . used text plus text plus gold n't free every time want get . 5 star ! ! ! ! ! ! !,1
"app great n't see difference free one paid one ? still , awesome ! go free txting",1
poor application interested sm application rest called feature .,0
recently moved area zero cell service got rid cell phone lived home phone long distance call getting expensive started looking option skype worked friends/famil,1
"love able text kindle fire hdx . 's convenient 'm almost always anyway 's much easier text kindle keyboard cell phone . text picture , .",1
bought thinking better free version .. wrong . n't know people text . get .... wast money .... n't even get free version,0
love . great app let social friend totally free . 's wonderful app completely love,1
n't know could text kindle fire browsing thru apps . happy text +,1
"whole & quot ; new number texting & quot ; silly . whatsapp far superior unlimited texting smart phones.even get free today , really want go bother everyone phone book text number cal",0
"app great . especially ur friend texting phone n't . cheap ( cost ) , pay , really nice talk family friend n't see enough . love app recommend",1
love app . kindle fire 2 gen. got pro n't ad . free great . able text friend family . long wifi great : - ),1
thoese ppl w/ one star review right ! exact thing free version u pay . think speaker thing kindles tablet would work u hav headphone w/ built mic ripoff ! !,0
impossible call people voice note kindle fore ur using doesnt mic !,0
app great ! ! let text people even though ca n't use phone . yeah ca n't receive picture people n't really care . 's free unlimited texting anyone u canada help keep touch peopl,1
texting phone found app work great kindle fire hd text using kindle,1
know people say crash ? mine crashed found stupid internet connection caused virus kindle fire . 's case sorry missing great texting app .,1
heard great app people dont unlimited text messaging . 's great : ) question though ... need new number keep one phone ? ? ? ?,1
"number supplied trial number , pay another number . n't recommend app .",0
"use text + free samsung galaxy tab 7 '' , way 3g wifi , got 10 '' wifi . review n't galaxy tab , ipad variant . review app tha",1
"app excellent ! even though limitation , 's better pay texting cell phone . free version , upgraded version find difference free gold (",0
"dude , ( dudets ) best texting app could get amazon . would buy right away . u text one person many people u like ! love text plus text plus gold . however , say limited texting regular text plus bu",1
"tried text text gold . difference two , bad . hard use anything like say . bad program , amazon sell customer .",0
handy text kindle phone otherwise occupied dead . kept missing message 'm engrossed something kindle . reinstall time due glitch freezing always wo,1
app n't connect w/ texting system . & quot ; phone number & quot ; real : n't connect number . even email-cnctd ! ( text system connect email alternative ipod/xoom user ) ? lame att,0
text without wifi ? ? 's difference text plus text plus gold ? heard good app wondering better text plus,0
parent wont let phone great way tale friend . love,1
"'m really mad . payed $ 1.99 take ad , cause 's 's different . tried receive picture ca n't . take lot time load . always , force close open . limit many word send .",0
found appstore update logged app work logged appstore . call home authenticate . good . else call know,0
"everyone know free texting . app must prepaid phone 's . lol amazon ! today 's app junk , pas one .",0
app say get free ! texting u pay every text u write.give u text ipod,0
free version droid x son ipod touch . let 's text since ca n't call device . wifi device like tablet app nice alternative . especially n't,1
already paid data plan phone text program . software saved money letting send text . people confused fact phone call text come different number .,1
yea im 12 & amp ; kindle fire cell phone . got app txt ffriends thank u text plus ppl ! ! ! : ),1
use alot buy wish got free minute make phone call phone,1
"google voice better . verizon screwing come sprint , unlimited everything 70 buck .",0
"anyone yet twigged fact message sent via someone else 's phone number longer ? giving app permission read store message ? unscrupulous developer could eavesdrop message , even",0
eadsy use app . main texting app .,1
would get $ get free one new thing free one voice message,0
two word : unlimited text messaging . besides google voice . app pointless . mention need separate number well .,0
come amazon ! ! free texting app ? really ? picking stupid free app day ? ? ? bother read people post ? ? pick app 'd like free ? ! ? ... xoom owner ... galaxy tab text ... ha ha ha h,0
"app rezound phone , incredible phone , galaxy tab kindle fire.my favorite feature matter device 'm using sends incoming , making easier answer . let 's say start conversation tab fire hav",1
"uninstalled . crap . good feature , fails function . sent picture rum coke buddy , app didnt send week later nine morning . buddy think im raging alcoholic . thanks text pl",0
pic stuff show u revive pic call people 's true like first one ! ! ! !,0
"one worst free day apps yet . even n't unlimited text , n't bother . 'll eventually charged ability read info send . n't sound safe me.unlimited text plan pretty cheap",0
"two people text regular basis . two . like cell phone , 'm student seem always forget put dang thing vibrate class . cell phone ring class , good thing .",1
live get cell service app take great care . note : get phone number 's different need tell people text 's first couple time . love app,1
understand paid version sync program available play store . mean way date . absolutely excuse fair u paid app,0
beat free text app tablet phone line . actually work . n't know 1 star people coming exactly say free . simply ca n't beat . w,1
got app soul purpose texting international even say description text u canada texting work either need fix fix description b free ver,0
"application work great . love . little brother ipod , use android . great way chat people , especially lose service , still access internet phone wifi .",1
", carrier still charge outragous fee sm message . free printing money sms.solutions ? app google voice ( always free ) provide number recieve free messaging time",0
hubby got kindle fire christmas ( loveeeeeeeee ) . 've started eliminating debt cutting expense recently decided 'm going make available apps work advantage . downloaded free version cell daughter 's cel,1
friend text addicted n't cell service never good . program great fix issue .,1
awsoume much better regular text plus much . sweet ! ! ! ! ! ! !,1
"like app . anonomous want . 's fast easy use . change number , edit detail , name location etc . work contact app already installed kindle fire . would like know feature",1
usually like stuff like boring ... like candle lighter apps better ! app n't anything !,0
"leary spray free , hour entertainment daughter . still make sure n't spraying real something .",1
n't anything . lighter one see/toy fire flip lid kind sad .,0
u app spray goal point app dumb . n't get app suck 's color come n't even spray long never get app cuz u u delete u try cuz,0
dose work good boring like one bit good bad bad bad bad,0
much fun downloaded . van anyone tell change spray colorado thc making app please try progimax apps favorite lighter .,1
honestly love app say would . perfect every way meant pointless ! ! ! ! ! ! ! ! honestly people ! need learn spell .... say description !,1
dont understand app top 100 apps actually good one ! ehat even point . uninstall dont buy waste time,0
game suck ! mean purpose press button . said pink still white ! ! get dumb game ! ! move real purpose life .,0
resen vote 1 dusint work kindlefire good andrord ifhone,0
ok absolutely addicted or.obbseses ever prefer lighter apps think best invention since sliced bread always want use saying is.such let it.made mad shined app warning,0
got app thought would get app picture lighter make flame instead got app make front tablet white . app price crap ! ! ! ! ! ! ! ! ! !,0
peice poop crap could would rate 0 star n't even ment,0
kindle make light sound never ever get app worthless,0
push button make dumb sound.it retarded thing downloaded .,0
tell daughter want play tablet need learning game . downloaded money counting apps apps help tell time . big hit . graphic great fe,1
got 7 year old learning money 2nd grade . loved . really helped understand concept coin really looked like ( better copy worksheet school ) .,1
"enjoy using program , especially sorting sequence * coin . must use pencil/paper help calculating coin total , really add teaching , & # 34 ; money equals/is number & # 34 ; . using autistic",1
fine app useful looking good deal every day . try tell someone think .,1
"aarp six year use got lot thing . use travel save money hotel , meal car rental . also roadside assistance plan much cheaper aaa .",1
looking use daily . member since turned 50 .,1
aarp information finger tip . love able access topic kindle think .,1
"downloaded app , tried log-in , got log-in error said member . sent email app support , got reply email lot legalese mumbo jumbo . got mad deleted .",0
love info receive app . keeping current thing age people nice .,1
ok aarp kindle fire version.i side loaded app kindle fire worksgreat .,1
"tell aarp member ; . close suddenly , time , randomly , without warning , loses data . junk . uninstalled . dont want . viewsonic gtablet .",0
"unfamiliar site , difficult maneuver ! sign-in available associate directly account , check preference , change profile .",0
"sure app work kindle fire aarp magazine bulletin work fine , disappointed . downloaded fine could get open . kept getting message needed connected",0
downloaded installed problem kindle fire . tried sign told member . corrected worthless app . uninstalled .,0
one worst apps ever . recognize member . offered anyone .,0
"app bummer , 's lemon , 's good ! tried several time get account kept saying aarp member . noticed reviewer said thing . even tried removing & downloading . good .",0
aarp member go download app . even able show aarp card retailer recognizes power behind ' membership . aaarp always seems get right ! kudos !,1
app given nothing grief . freeze cell phone . loading beyond login button . work fine login button . avoid one folk 's got ta better one coming.and tell em ' 've read another review b,0
"kindle fireconstant force close trying register , happens trying enter birth datefix 's use",0
app helpful sugestiond give n't really jelp . give infoaybe might better .,0
app nothing kindle fire look animal touch animal make noise stupid stupid stupid mention stupid would recommend even tinest bit know b,0
fun good twin cindy chris . started preschool learning read .,1
n't get this.game u cant even pet dog name waist . get ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,0
n't get game ! ! ! ! ! ! ! ! ! ! ! bad like lame bad ! ! ! idf u want one u cane really pet go internet look foo pet . com space like foopets.com,0
"game stink ! n't anything good ! say n't get , tap animal touch meow something like ! frustrating bought , thought , look funny . noooo stupid like",0
anything say animal name one make sound kitten time . n't download,0
"gotten app one year old cousin , touch screen time nothing . little picture option keep cousin busy . also freeze . reccomend getting !",0
"totally surprised granddaughter told free game offered kindle fire purchased . love playing , pet animal edition re-enforces desire puppy . cat looked surprisingly like one",1
game really really really lame u pet stupid animal 11 think worst app evr,0
aww baby animal cute 'm glad get per would feel world without pet,1
thought would get pet animal would react ! ! well n't . picture animal touch make noise ! get app !,0
"ad ad . animal nothing touched screen . even smallest grandkids entertained , annoyed anything .",0
thought could interact anamals make 1 sound every minute . think n't get app . huge disappoint .,0
would waste time stroking fake pets.its waste time.you could much better thing time.do get app ! ! !,0
game crap thought would like fish adventure birdland suck n't purchase it.it suck believe,0
thought would ok even though everyone else said sucked really suck could n't even make animal anything even make noise ! ! ! recommend n't get ! ! !,0
give picture bear pet bear thing.its dumb picture .,0
love puppy found game happy see kind pet,1
"app dumb . stupid . show picture ten animals.i would recommend kindle owner 2 year old kid , adult teenage people .",0
cat much fun pet app . stupid stupid stupid ! n't download . 'm warning ! read review ! download shall cursed ! bwahhahahahaha !,0
jeez agree something course n't read cuz 'm lazy still came harm divice.i n't think best app .,0
f * * * nobody like even baby 's like u stare cute pic . like make sound oh wow big deal,0
stupid picture word n't even make sound . worst game ever ! hate . cant even pet animal .,0
daughter sad . nothing . erased 10 second . shame ... could beenfun,0
pic animal n't work somebody wanted app andget known bad suck !,0
"good . great picture baby animal . fun animal lover , age . free ! deal great app !",1
u even game wft u got flip card got game dot even play dump game slow people,0
stupid u click name voice say pic cute furry baby animal ! ! rip ! ! ! ! !,0
worst game world . navery get game reaget .bealve .,0
"okay , im quite sure app , got brother , touch animal nothing happens , even noise , im confused .",0
's nice game think would better tablet . screen size og droid make hard drive fish around .,1
control fine fun game . adventure mode beat hour two certainly worth downloading .,1
"got app exactly knowing became quite addicted , simple sound grow fish ! ! , 's simple game still maintains good level challangehd2- android",1
waiting long game like . survival fittest . eat anything smaller . get eaten bigger creature . grow ! eat bigger guy messed . 's simple fun concept . spore us . darwin 's island,1
"great time passer . n't playing long , - far - cute game . try",1
"similar popcap game really enjoyed pc , feeding frenzy . little fish eat , bigger get . bigger get , bigger fish eat .",1
"great game seems dull first , get better . lot level shop purchase upgrade . game seems stupid first level teach play . hang 'll like !",1
"graphic ok , sound ok. game simple stopped playing minute . closed game , sound continued play . started game used task manager kill . game closed , sound continued still .",0
"great adventure game . 's awesome , fun , time-eating . recommend game anyone looking something requires good strategy slight challenge difficult . overall love would pay $ 7",1
"n't like 'endless ' type game 'm glad level . menu slightly pixelated cheap looking , game excellent . cute colorful , good sound nice control . prefer joystick control 's nice choice",1
downloaded faotd reminded game called osmosis got faotd well . loved game fish game quite similar little easier understand since easy tell bad fish rather bad cell .,1
"fun game , many level two different difficulty . addictive , beat game going back play advanced .",1
"& quot ; helpful review & quot ; game helpful . read , never give chance little lovely game . good game , similar famous game named & quot ; helium & quot ; , uninstall",1
game fun cute . used save money build self confidence play survival mode . endlessly fun throw phone wall play kind fun .,1
"game like around long time , played several version , find effort quality game rather lacking . many free game like online much fun .",0
goal eat fish smaller without eaten along way . cute game gradually increase difficulty . 4 year old enjoys playing easier level like challenging one . like upgrade,1
"ad free ? meh- really .. never mind really ca n't even play game without buying add ons . get premise selling power game , everyone make buck game equates nothing except swimming fish around eat",0
"got game ca n't stop playing . fun fun fun , beat part competing highest score online leader board .",1
delete due lameness . could possibly fun others n't find simple thing entertaining .,0
"game simple understand need long tutorial figure . best aspect desire improvement , meaning player always want bigger faster fish . game variety powerups player use catch",1
simple fun power ups perfect graphic enjoyable gameplay good game 'll take half battery 's 10 level . happy fun .,1
heard & n't recall downloading.did know amazon bait & switch sort think discount applying amazon card ?,0
game kept occupied long time . wish levels.great game advance level chance set personal performance .,1
"game fun , esp bored n't want think much . enjoy different fish conquer run .",1
set hate game based user review played ... found fun entertaining . dislike joystick game tilt kindle fire n't problem like user . eat fish earn coin,1
holy crap terrible game . talk trying ride coattail angry bird . leveling system rip bird . game boring .,0
"n't pay app , got via blackmart/4shared , great game . adventure mode provides real challenge , great replay value . definitely must !",1
"swim around eat little fish , waste two dollar . buy app !",0
"year 've seen add take away different stuff , game always fun challenging . addicting !",1
remember back could go store buy computer game ? many level ... could play day ... get offered apps ... little peices game filled add . spyware malware . dont ... well wait around til,0
"game free ( going free ) ads/iaps . remember recent faotd ( missile defender ) , game also iaps ad faotd promotion . , ad iaps.not , 2 week ago che",0
easy past time game callmig . dont touch screen . tilt device . fun . family approved ( think anyway ) .,1
"first , game control annoyed turned on-screen control instead lame finger leader control default . , game rival angry bird . switch control give try . htc g2",1
one better editing program android . work well easy learn novice .. previously photo editing program 's cinch master . cover retouching component .,1
"exactly need . sadly , learned wo n't work entourage pocket edge shelled cash . running android 2.2.1. would n't install . ( two buck back ? )",0
"app make tablet worth . able resize , rotate , color correct `` mobile '' great ! emergency clean shot ready whatever need . invaluable tool , ca n't beleive",1
app let put apps group looking something dont scan threw 200 apps phone . great app .,1
"really put label apps . really gather labeled file . , apps feel like listing -- persistently left good half mine . undoing everything starting beginning",0
absolutely required gingerbread device native folder app even ic blow door native foldering . customizable folder customizable icon make difference user .,1
app extremely easy set u use making easier find apps need without scroll looking particular one .,1
really like work expected . hove play alittle find option,1
"work well 's ad-free . use app nearly every time use tablet . see author one app 's paid app n't need . wish would develop apps , even paid ; think done good work",1
everyone one ! organized apps must device one job .,1
"app easy use organize apps one place home screen . like able categorize apps one icon like game , e-mail apps etc ...",1
"using program several month variety different android platform , always worked . app simple use price ( free ) wonderful .",1
n't like set . still looking app organizer ... want something simple ... manage,0
stink ! worth time ! mean seriously pushing button whole time . please stop making terrible apps ! 'm begging ! torture ! n't get ! ! ! ! ! thank goodness free ! mean it.my rating . : (,0
game extremely confusing extremely frustrating ! ! ! app totally suck n't waist time get better app one suck,0
played . realistic fight sound awesome graphic . recommends get . : ) p .. awesome,1
"son wanted app , looked ok , let download . noise sound like hitting punching someone . nothing else . frankly , enough violence world without apps sound like violent act . deleted",0
really like site really keep posted people site would tell others site !,1
love . easy use ! kindle fire . clear picture & amp ; say hello run get quick update .,1
caring bridge excellent way u stay current regarding health status friend relative .,1
letting u lose touch friend going health problem .. great product ! use hopefully friend wo n't use health problem .,1
great program keeping track friend illness staying touch . happy app,1
joined website couple year ago friend mine cancer . great way stay informed health friend loved one n't get see talk everyday . excited find app .,1
"caringbridge wonderful place post status update someone hospital , hospice , struggling issue . easy use administer . app kindle big help someone cared struggling .",1
every time try open kindle fire always force close . like app .,0
", bunch link youtube video , taken , uploads self violated fox 's copyright . hardly believe app actually allowed marketplace . 's actually getting pay",0
"got $ .99 , got banned youtube pretty much right got . delete app wasted $ .99 . , wen wasnt banned youtube , found app disapointing . dont waste ur time money",0
using app get glee video work user banned youtube . waste money .,0
n't read review ranked 88 top paid apps bought called amazon n't get ripped talk problem reported 'm confident amazon company keep anyone else gettin,0
fence buying app review happy rember people put review people n't like . p.s . hope helped u,1
trying buy app would n't work n't waste money app . worth spending . hope ipod . bet better kindle fire . n't waste money . read review first .,0
reviewer write app developer fix bug app . n't buy app . sorry dudu apps .,0
n't acctualy app love glee . might try game . love glee !,1
"game ok work , wo n't run long . load slow , crash every time load past level 7. uninstalled . droid .",0
n't know reviewer . work wonderfully well 3.1 xoom tablet . game well thought control different . require fine timing move . might say control require luck feel mor,1
thunderbolt program freeze phone trying load feint every time . shut go endless loop force closes.this n't first time game feint given trouble . need fixed .,0
"game run great 10 & quot ; g tablet , one.i always find odd developer spend month creating new app n't take day end thoroughly test . doubt game would work fine",0
"got free app day . installs fine , crash upon startup . unable actually play lg optimus .",0
"bad . sounded like truly innovative fun game . like another guy , exit launcher & quot ; loading & quot ; screen og droid . would awesome bug fixed rather yet another game",0
get splash screen close . work moto droid a855 . glad n't pay .,0
"well , reading poor review really hesitant . n't brand new phone ( nexus one ) gingerbread still hit miss application , 'm glad gave chance . starter - game installs",1
great game . enjoyed lot . nice concept . wonder apps/games 4.5 - 5 rating android market ( deserve ) always 2-3 rating amazon market .,1
"similar play style blast monkey , much cuter fun . physics-based attraction nano panda make unique puzzle . enjoy lot . one complaint menu button occasionally take several press work .",1
"free version google market , love 's amazon free app day ( though 'd happy pay ) . gameplay fun challenging . run well phone , work great tablet . tablet , graphic optimiz",1
"extremely slow start , crash often . never got past first level gave crash amount time anything . ca n't review play game never got actually play .",0
cute . challenging yet easy enough fun . good app ! 'm sure others complain . n't work maybe 's phone .,1
"mind people n't know wait 5 minute free app get registered free , even past midnight . amazon take bit time free app day actually show free `` purchase . `` great game ,",1
"great looking work perfectly galaxy tab . polished like angry bird , fun gameplay , hard use skill , magnet , maybe get farther 'll pick pattern magnetism .",1
"display first screen completely unresponsive . total fail asus transformer android 3.1. devs , please try actually running honeycomb releasing tablet .",0
nearly good challenging angry bird . take little bit get used flying panda work . basically attract laughing atom thing trying fling panda .,1
cant stand people review game low work phone . think may need new phone ! app work great optimus game fun cute ! definitely worth $ 1 purchase .,1
"fced tried load . may great game , ca n't find nexus one .",0
"warning ! ! ! n't download ! ! ! crash like crazy ! ! ! initial load long , even open feint kicked . 15 second wait menu music began play . one menu , tapped achievement look achievemen",0
"figured people must exaggerating old phone , , app suck . brand new revolution tried load almost minute going black screen responding . could great game , bit 'll never know .",0
original concept . launching two panda different time send variety direction . enough level gradually become harder .,1
game n't work well droid x. game installs operates slow seems crash often . uninstalled .,0
"slow , boring game . force closed many time . , n't even start . pas , even free . space valuable. & euro ; & euro ; & euro ; & euro ; & euro ; & euro ; & euro ; adopt shelter pet . & euro ; & euro ; & euro ; & euro ; & euro ; & euro ; & euro ; & euro ;",0
"fun game ! worked well me- nexus one , android 2.3. issue feint , patience win day .",1
load main menu fc ! running 3.1 asus transformer tablet . look like fun game though,0
"never got play game fient . locked loading nexus s. ca n't run pure google run ? refuse download game running fient . cause feezes , force close , etc . developer use .",0
figuring solution level fun . objective scoring straight forward ( unlike angry bird ) mean striving perfect score level actually enjoyable skill-based luck-based .,1
crash force close instantly t-mobile g2 . seems like interesting game though . wish worked . update score work .,0
uninstalled attempt second level . even play game ? ! ? ? cool graphic ca n't get far . would n't recommend . droid x .,0
motorola droid . never get past loading screen . release app tested droid ? remove market insert incompatibility report .,0
"like title say , app wo n't install . downloads fine , wo n't complete install . first time 've ever problem .",0
"love book reading student . , young son , also enjoy reading . app make book come alive u thoroughly enjoy sound effect .",1
fun book child learning read . bolster confidence reading dr seuss !,1
love book . enjoy reading son even little grow .,1
"work , great little app . picture clear . sound great phone nook color",1
app bought granddaughter love read book take around house,1
3 year old daughter love play mr. brown moo dr. seuss book apps . love read click either word picture said loud . great learning app .,1
kid loved . wonderful able sit get involved . enjoyed touch screen noise read . also able read together nice . would recommend boo,1
"totally love , wow talk keeping mind quick keep toe know hard day day greater clarity . great mental workout .",1
"downloaded game kf hd today , thinking would great time killer . however , downloading touch number ended time waster ! game continually stopped responding opening screen input name . tried uninst",0
game much fun . object hit number numerical order try get better score time play new game .,1
website awesome ! recommend anyone ! started talking guy eharmony met already . planning meeting hope eventually turn relationship !,1
app access eharmony account almost anywhere kinddle within range wi-fi signal . convenient . think many eharmony user would enjoy app .,1
"'ve never problem whatsoever ! able complete entire profile , questionnaire , uploading photo browse match . would definitely recommend friend & family ... great app ! : - )",1
n't even need log onto computer access e harmony anymore . everything need app,1
every morning read devotional end reading quote get day started . nice background wish thing read pleasing eye .,1
reading example made inspired get app 4reals one michael jordin made feel inspire dream,1
"love quote kindle fire , read anytime want .... ca n't go wrong getting app . awesome !",1
bad cant even describe bad repeat n't let favorite bad spelling puncuation . n't get app,0
game great direction are1 . tap pause . 2. swipe change direction 3. go wall .,1
much fun game . since grew nokia cell phone played game hour teen .,1
app lot fun . love snake . best snake game hva found . highly recommend app . get app .,1
bad ca n't play game anymore n't buy . bad bad 'm going delete game,0
wonderful app . hassle . take strate game u get rite playing .. like,1
"app run , clunky . even though free , n't worth time download even play . boring .",0
dang confused ! ! ! ! ! ! doesnt even make sense ! ! ! ! would recommend app . suck butt .,0
game engage hour ! definitely get tricky . game user friendly kindle fire found glitch thus far . game free extremely happy purchase !,1
7-year-old fat play kindle fire never want go outside 's always playing game .,0
love game ! 's totally awesome . play classic snake game computer wanted kindle fire . picked right one . much better snake game free . like able set different speed l,1
use cell phone ipad . work great fast 3g well wifi . could replace default browser one save memory would heartbeat !,1
"absolutely must recommend everyone . make browsing phone much efficient . dolphin browser hd also wonderful , phone decent resource .",1
love create gesture feature . tabbed browsing easy cookie cache cleaning help work well tablet . clean & simple use . highly recommended !,1
love browser fast full featured . really wanted like firefox browser better love firefox desktop . however slower akward dolphin ...,1
"instead going lot detail , let say use every time go onto internet cell . window browser aol , google , facebook , bank , walmart , . click dolphin icon",1
"n't work kindle hd . uninstalled . still trying find kindle browser like . like streaming internet radio directly station website , using heart radio pandora .",0
"downloaded tried several browser . 'm looking browser support adobe flash tablet . heard good thing one tried . start load url stop halfway . tried refreshing , tried",0
much faster supplied browser phone . easy feature learn reliable . well worth low cost .,1
"'ve month thunderbolt . trying several different browser apps , found one . work perfectly ! quick , search google flash , easy read , add bookmark , exit , plain use general . ha",1
got tired fighting default browser thrive . looked around based review decided give dolphin browser mini try . problem thrive browser . recommend hesitation .,1
"got lg thrive , cheaper android , pretty decent , stock browser terrible . would load 75 % way hang every page attempted go . thought wifi edge singl",1
"dolphin browser mini ( big brother , dolphin browser hd , available amazon app store available source ) `` must '' identify desktop browser instead mobile brow",1
app far best free app downloaded . improved phone 's browser ten fold . many feature . around 10 star app . thank,1
"say hd version , sideloaded onto kindle fire . work great though , make great upgrade vanilla amazon browser come kindle . even better , support flash watch stuff like youtube kin",1
